request_id,metadata
request-209,"{'law_index': '시행령_제379조의2제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제8편 감독 및 처분 제4장 과징금 제3절 은행 및 보험회사에 대한 특칙 <신설 2015. 10. 23.> 제4관 신탁업자의 영업행위 규칙_제379조의2제1항_과징금 감면 대상자의 범위 등'}"
request-210,"{'law_index': '시행령_제384조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제9편 보칙 제4장 과징금 제3절 은행 및 보험회사에 대한 특칙 <신설 2015. 10. 23.> 제4관 신탁업자의 영업행위 규칙_제384조제1항_위법행위의 신고 등'}"
request-211,"{'law_index': '시행령_제384조제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제9편 보칙 제4장 과징금 제3절 은행 및 보험회사에 대한 특칙 <신설 2015. 10. 23.> 제4관 신탁업자의 영업행위 규칙_제384조제2항_위법행위의 신고 등'}"
request-212,"{'law_index': '시행령_제385조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제9편 보칙 제4장 과징금 제3절 은행 및 보험회사에 대한 특칙 <신설 2015. 10. 23.> 제4관 신탁업자의 영업행위 규칙_제385조제1항_전자문서에 의한 신고 등'}"
request-213,"{'law_index': '시행령_제387조의2제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제9편 보칙 제4장 과징금 제3절 은행 및 보험회사에 대한 특칙 <신설 2015. 10. 23.> 제4관 신탁업자의 영업행위 규칙_제387조의2제1항_민감정보 및 개인식별번호의 처리'}"
request-214,"{'law_index': '시행령_제388조의2', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제9편 보칙 제4장 과징금 제3절 은행 및 보험회사에 대한 특칙 <신설 2015. 10. 23.> 제4관 신탁업자의 영업행위 규칙_제388조의2_부당이득액의 산정'}"
request-215,"{'law_index': '시행령_제2조', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제1편 총칙_제2조_용어의 정의'}"
request-216,"{'law_index': '시행령_제2조', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제1편 총칙_제2조_용어의 정의'}"
request-217,"{'law_index': '시행령_제4조', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제1편 총칙_제4조_기업어음증권의 요건'}"
request-218,"{'law_index': '시행령_제6조의3제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제1편 총칙_제6조의3제1항_전담중개업무의 범위 등'}"
request-219,"{'law_index': '시행령_제7조제4항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제1편 총칙_제7조제4항_금융투자업의 적용배제'}"
request-220,"{'law_index': '시행령_제7조제4항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제1편 총칙_제7조제4항_금융투자업의 적용배제'}"
request-221,"{'law_index': '시행령_제7조제4항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제1편 총칙_제7조제4항_금융투자업의 적용배제'}"
request-222,"{'law_index': '시행령_제11조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제1편 총칙_제11조제1항_증권의 모집ㆍ매출'}"
request-223,"{'law_index': '시행령_제11조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제1편 총칙_제11조제1항_증권의 모집ㆍ매출'}"
request-224,"{'law_index': '시행령_제14조의4제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제1편 총칙_제14조의4제1항_온라인소액투자중개를 통한 증권 발행의 방법 등'}"
request-225,"{'law_index': '시행령_제14조의5제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제1편 총칙_제14조의5제2항_온라인소액증권발행인의 범위'}"
request-226,"{'law_index': '시행령_제16조제4항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제1장 금융투자업의 인가 및 등록 제1절 인가요건 및 절차_제16조제4항_인가요건 등'}"
request-227,"{'law_index': '시행령_제16조제7항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제1장 금융투자업의 인가 및 등록 제1절 인가요건 및 절차_제16조제7항_인가요건 등'}"
request-228,"{'law_index': '시행령_제16조제8항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제1장 금융투자업의 인가 및 등록 제1절 인가요건 및 절차_제16조제8항_인가요건 등'}"
request-229,"{'law_index': '시행령_제17조제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제1장 금융투자업의 인가 및 등록 제1절 인가요건 및 절차_제17조제2항_인가의 방법 및 절차 등'}"
request-230,"{'law_index': '시행령_제18조제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제1장 금융투자업의 인가 및 등록 제1절 인가요건 및 절차_제18조제2항_예비인가'}"
request-231,"{'law_index': '시행령_제22조제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제1장 금융투자업의 인가 및 등록 제2절 등록요건 및 절차_제22조제2항_등록의 방법 및 절차 등'}"
request-232,"{'law_index': '시행령_제36조제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제3장 건전경영 유지 제1절 경영건전성 감독_제36조제2항_업무보고서 제출 기한 등'}"
request-233,"{'law_index': '시행령_제36조제3항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제3장 건전경영 유지 제1절 경영건전성 감독_제36조제3항_업무보고서 제출 기한 등'}"
request-234,"{'law_index': '시행령_제38조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제3장 건전경영 유지 제2절 대주주와의 거래제한 등_제38조제1항_신용공여의 범위 등'}"
request-235,"{'law_index': '시행령_제40조', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제3장 건전경영 유지 제2절 대주주와의 거래제한 등_제40조_대주주와의 거래 등의 제한 사유'}"
request-236,"{'law_index': '시행령_제42조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제1절 공통 영업행위 규칙 제1관 신의성실의무 등_제42조제1항_상호의 제한'}"
request-237,"{'law_index': '시행령_제42조제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제1절 공통 영업행위 규칙 제1관 신의성실의무 등_제42조제2항_상호의 제한'}"
request-238,"{'law_index': '시행령_제42조제3항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제1절 공통 영업행위 규칙 제1관 신의성실의무 등_제42조제3항_상호의 제한'}"
request-239,"{'law_index': '시행령_제42조제4항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제1절 공통 영업행위 규칙 제1관 신의성실의무 등_제42조제4항_상호의 제한'}"
request-240,"{'law_index': '시행령_제42조제5항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제1절 공통 영업행위 규칙 제1관 신의성실의무 등_제42조제5항_상호의 제한'}"
request-241,"{'law_index': '시행령_제42조제6항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제1절 공통 영업행위 규칙 제1관 신의성실의무 등_제42조제6항_상호의 제한'}"
request-242,"{'law_index': '시행령_제42조제7항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제1절 공통 영업행위 규칙 제1관 신의성실의무 등_제42조제7항_상호의 제한'}"
request-243,"{'law_index': '시행령_제47조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제1절 공통 영업행위 규칙 제1관 신의성실의무 등_제47조제1항_본질적 업무의 범위 등'}"
request-244,"{'law_index': '시행령_제47조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제1절 공통 영업행위 규칙 제1관 신의성실의무 등_제47조제1항_본질적 업무의 범위 등'}"
request-245,"{'law_index': '시행령_제47조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제1절 공통 영업행위 규칙 제1관 신의성실의무 등_제47조제1항_본질적 업무의 범위 등'}"
request-246,"{'law_index': '시행령_제47조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제1절 공통 영업행위 규칙 제1관 신의성실의무 등_제47조제1항_본질적 업무의 범위 등'}"
request-247,"{'law_index': '시행령_제49조제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제1절 공통 영업행위 규칙 제1관 신의성실의무 등_제49조제2항_업무위탁 관련 정보제공기준 등'}"
request-248,"{'law_index': '시행령_제50조제3항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제1절 공통 영업행위 규칙 제1관 신의성실의무 등_제50조제3항_금융투자업자의 정보교류의 차단'}"
request-249,"{'law_index': '시행령_제58조제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제1절 공통 영업행위 규칙 제2관 투자권유 등 <개정 2009. 2. 3.>_제58조제2항_등록의 방법 및 절차 등'}"
request-250,"{'law_index': '시행령_제64조제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제1절 공통 영업행위 규칙 제3관 직무관련 정보의 이용 금지 등_제64조제2항_임직원의 금융투자상품 매매'}"
request-251,"{'law_index': '시행령_제66조의2제3항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제1관 투자매매업자 및 투자중개업자의 영업행위 규칙_제66조의2제3항_최선집행의무'}"
request-252,"{'law_index': '시행령_제68조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제1관 투자매매업자 및 투자중개업자의 영업행위 규칙_제68조제1항_불건전 영업행위의 금지'}"
request-253,"{'law_index': '시행령_제68조제5항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제1관 투자매매업자 및 투자중개업자의 영업행위 규칙_제68조제5항_불건전 영업행위의 금지'}"
request-254,"{'law_index': '시행령_제68조제5항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제1관 투자매매업자 및 투자중개업자의 영업행위 규칙_제68조제5항_불건전 영업행위의 금지'}"
request-255,"{'law_index': '시행령_제68조제5항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제1관 투자매매업자 및 투자중개업자의 영업행위 규칙_제68조제5항_불건전 영업행위의 금지'}"
request-256,"{'law_index': '시행령_제75조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제1관 투자매매업자 및 투자중개업자의 영업행위 규칙_제75조제1항_투자자예탁금의 범위 등'}"
request-257,"{'law_index': '시행령_제75조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제1관 투자매매업자 및 투자중개업자의 영업행위 규칙_제75조제1항_투자자예탁금의 범위 등'}"
request-258,"{'law_index': '시행령_제77조의6제3항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제1관 투자매매업자 및 투자중개업자의 영업행위 규칙_제77조의6제3항_종합금융투자사업자의 업무'}"
request-259,"{'law_index': '시행령_제78조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제1관 투자매매업자 및 투자중개업자의 영업행위 규칙_제78조제1항_다자간매매체결회사의 업무기준 등'}"
request-260,"{'law_index': '시행령_제79조제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제2관 집합투자업자의 영업행위 규칙_제79조제2항_자산운용의 지시방법 등'}"
request-261,"{'law_index': '시행령_제80조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제2관 집합투자업자의 영업행위 규칙_제80조제1항_자산운용한도 제한의 예외 등'}"
request-262,"{'law_index': '시행령_제80조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제2관 집합투자업자의 영업행위 규칙_제80조제1항_자산운용한도 제한의 예외 등'}"
request-263,"{'law_index': '시행령_제80조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제2관 집합투자업자의 영업행위 규칙_제80조제1항_자산운용한도 제한의 예외 등'}"
request-264,"{'law_index': '시행령_제80조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제2관 집합투자업자의 영업행위 규칙_제80조제1항_자산운용한도 제한의 예외 등'}"
request-265,"{'law_index': '시행령_제80조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제2관 집합투자업자의 영업행위 규칙_제80조제1항_자산운용한도 제한의 예외 등'}"
request-266,"{'law_index': '시행령_제80조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제2관 집합투자업자의 영업행위 규칙_제80조제1항_자산운용한도 제한의 예외 등'}"
request-267,"{'law_index': '시행령_제80조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제2관 집합투자업자의 영업행위 규칙_제80조제1항_자산운용한도 제한의 예외 등'}"
request-268,"{'law_index': '시행령_제80조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제2관 집합투자업자의 영업행위 규칙_제80조제1항_자산운용한도 제한의 예외 등'}"
request-269,"{'law_index': '시행령_제80조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제2관 집합투자업자의 영업행위 규칙_제80조제1항_자산운용한도 제한의 예외 등'}"
