request_id,metadata
request-356,"{'law_index': '규정_1.', 'document_title': '성과보수공모집합투자기구 운영지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__1._'}"
request-357,"{'law_index': '규정_1.', 'document_title': '성과보수공모집합투자기구 운영지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__1._'}"
request-358,"{'law_index': '규정_1.', 'document_title': '성과보수공모집합투자기구 운영지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__1._'}"
request-359,"{'law_index': '규정_1.', 'document_title': '성과보수공모집합투자기구 운영지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__1._'}"
request-360,"{'law_index': '규정_제3-5조', 'document_title': '성과보수공모집합투자기구 운영지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제3-5조_성과운용보수율 산정업무의 위탁'}"
request-361,"{'law_index': '규정_제1조', 'document_title': '신상품 배타적 사용권 심의기준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1조_목적'}"
request-362,"{'law_index': '규정_제1조', 'document_title': 'CD수익률 산출업무규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1조_목적'}"
request-363,"{'law_index': '규정_제6조제2항', 'document_title': 'CD수익률 산출업무규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제6조제2항_업무의 취급시간'}"
request-364,"{'law_index': '규정_제8조제1항', 'document_title': 'CD수익률 산출업무규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제8조제1항_제출기관 선정 등'}"
request-365,"{'law_index': '규정_제8조제4항', 'document_title': 'CD수익률 산출업무규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제8조제4항_제출기관 선정 등'}"
request-366,"{'law_index': '규정_제9조', 'document_title': 'CD수익률 산출업무규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제9조_기초수익률 산정 대상 거래'}"
request-367,"{'law_index': '규정_제10조제3항', 'document_title': 'CD수익률 산출업무규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제10조제3항_기초수익률의 산출 및 제출'}"
request-368,"{'law_index': '규정_제12조제3항', 'document_title': 'CD수익률 산출업무규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제12조제3항_기초수익률의 수집·검증 방법'}"
request-369,"{'law_index': '규정_제14조제1항', 'document_title': 'CD수익률 산출업무규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제14조제1항_예외상황에서의 산출업무 수행'}"
request-370,"{'law_index': '규정_제19조제1항', 'document_title': 'CD수익률 산출업무규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제19조제1항_비상사태에 대한 대응'}"
request-371,"{'law_index': '규정_제22조', 'document_title': 'CD수익률 산출업무규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제22조_CD수익률 설명서의 구성요소'}"
request-372,"{'law_index': '규정_제35조제2항', 'document_title': 'CD수익률 산출업무규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제35조제2항_조직 구성 및 인력 배치'}"
request-373,"{'law_index': '규정_제36조', 'document_title': 'CD수익률 산출업무규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제36조_관리위원회의 업무'}"
request-374,"{'law_index': '규정_제37조제2항', 'document_title': 'CD수익률 산출업무규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제37조제2항_사무국의 업무'}"
request-375,"{'law_index': '규정_제39조', 'document_title': 'CD수익률 산출업무규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제39조_내부통제부분의 업무'}"
request-376,"{'law_index': '규정_제43조제1항', 'document_title': 'CD수익률 산출업무규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제43조제1항_비밀준수의무 및 관련 조치'}"
request-377,"{'law_index': '규정_제46조제3항', 'document_title': 'CD수익률 산출업무규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제46조제3항_내부통제장치의 주기적 점검'}"
request-378,"{'law_index': '규정_제48조제1항', 'document_title': 'CD수익률 산출업무규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제48조제1항_부정행위등 관련 내부고발 절차ㆍ방법'}"
request-379,"{'law_index': '규정_제48조제2항', 'document_title': 'CD수익률 산출업무규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제48조제2항_부정행위등 관련 내부고발 절차ㆍ방법'}"
request-380,"{'law_index': '규정_제53조제1항', 'document_title': 'CD수익률 산출업무규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제53조제1항_기초수익률자료등의 기록ㆍ보존'}"
request-381,"{'law_index': '규정_제55조제2항', 'document_title': 'CD수익률 산출업무규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제55조제2항_제출업무 담당자의 자격ㆍ역할ㆍ책임 등'}"
request-382,"{'law_index': '규정_제57조제1항', 'document_title': 'CD수익률 산출업무규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제57조제1항_제출업무 담당자 신고'}"
request-383,"{'law_index': '규정_제59조제1항', 'document_title': 'CD수익률 산출업무규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제59조제1항_기초수익률 오류등에 대한 조치'}"
request-384,"{'law_index': '규정_제62조제1항', 'document_title': 'CD수익률 산출업무규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제62조제1항_비밀준수의무 및 관련 조치'}"
request-385,"{'law_index': '규정_제65조제1항', 'document_title': 'CD수익률 산출업무규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제65조제1항_제출업무의 점검'}"
request-386,"{'law_index': '규정_제65조제2항', 'document_title': 'CD수익률 산출업무규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제65조제2항_제출업무의 점검'}"
request-387,"{'law_index': '규정_제68조제2항', 'document_title': 'CD수익률 산출업무규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제68조제2항_산출업무의 위탁 범위 및 제한 등'}"
request-388,"{'law_index': '규정_제68조제3항', 'document_title': 'CD수익률 산출업무규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제68조제3항_산출업무의 위탁 범위 및 제한 등'}"
request-389,"{'law_index': '규정_제72조제1항', 'document_title': 'CD수익률 산출업무규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제72조제1항_우발상황에 대한 조치'}"
request-390,"{'law_index': '규정_제73조제1항', 'document_title': 'CD수익률 산출업무규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제73조제1항_민원처리'}"
request-391,"{'law_index': '규정_제74조제1항', 'document_title': 'CD수익률 산출업무규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제74조제1항_산출업무 관련 자료의 기록ㆍ보존 및 관리'}"
request-392,"{'law_index': '규정_제1조', 'document_title': '금융투자상품 통일공시기준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1조_목적'}"
request-393,"{'law_index': '규정_null', 'document_title': '표준무보증사채 사채관리계약서', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__null_'}"
request-394,"{'law_index': '규정_제1-1조제4항', 'document_title': '표준무보증사채 사채관리계약서', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1-1조제4항_용어의 정의'}"
request-395,"{'law_index': '규정_1.', 'document_title': '표준무보증사채 사채관리계약서', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__1._'}"
request-396,"{'law_index': '규정_1.', 'document_title': '표준무보증사채 사채관리계약서', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__1._'}"
request-397,"{'law_index': '규정_제4-1조제8항', 'document_title': '표준무보증사채 사채관리계약서', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제4-1조제8항_사채관리회사의 권한'}"
request-398,"{'law_index': '규정_제4-1조제9항', 'document_title': '표준무보증사채 사채관리계약서', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제4-1조제9항_사채관리회사의 권한'}"
request-399,"{'law_index': '규정_제5-3조제3항', 'document_title': '표준무보증사채 사채관리계약서', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제5-3조제3항_사채권자집회'}"
request-400,"{'law_index': '규정_제1조', 'document_title': '최종호가수익률 공시를 위한 수익률 보고 관련 기준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1조_목 적'}"
request-401,"{'law_index': '규정_제3조제1항', 'document_title': '최종호가수익률 공시를 위한 수익률 보고 관련 기준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제3조제1항_수익률 보고회사 지정'}"
request-402,"{'law_index': '규정_제1조\t용어의 정의', 'document_title': '장외파생상품거래 한글약정서 권고안', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1조\t용어의 정의_'}"
request-403,"{'law_index': '규정_제5조\t진술 및 보장사항', 'document_title': '장외파생상품거래 한글약정서 권고안', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제5조\t진술 및 보장사항_'}"
request-404,"{'law_index': '규정_제6조\t귀책거래종료사유', 'document_title': '장외파생상품거래 한글약정서 권고안', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제6조\t귀책거래종료사유_'}"
request-405,"{'law_index': '규정_제1조\t용어의 정의', 'document_title': '장외파생상품거래 한글약정서 권고안', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1조\t용어의 정의_'}"
request-406,"{'law_index': '규정_제8조\t담보물의 교환제2항', 'document_title': '장외파생상품거래 한글약정서 권고안', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제8조\t담보물의 교환제2항_'}"
request-407,"{'law_index': '규정_제11조 담보물 등의 처분제1항', 'document_title': '장외파생상품거래 한글약정서 권고안', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제11조 담보물 등의 처분제1항_'}"
request-408,"{'law_index': '규정_13. 기타 권리행사 : 권리행사와 관련된 권리 확정일을 참조하여 평가위원회가 정하는 날', 'document_title': '집합투자재산 회계처리 가이드라인', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__13. 기타 권리행사 : 권리행사와 관련된 권리 확정일을 참조하여 평가위원회가 정하는 날_'}"
request-409,"{'law_index': '규정_제1조', 'document_title': '집합투자업자의 사전자산배분 가이드라인', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1조_목적'}"
request-410,"{'law_index': '규정_제2조제1항', 'document_title': '집합투자업자의 사전자산배분 가이드라인', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제2조제1항_적용범위'}"
request-411,"{'law_index': '규정_제4조', 'document_title': '집합투자업자의 사전자산배분 가이드라인', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제4조_용어정의'}"
request-412,"{'law_index': '규정_제12조제1항', 'document_title': '집합투자업자의 사전자산배분 가이드라인', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제12조제1항_운용담당자의 업무'}"
request-413,"{'law_index': '규정_제2조', 'document_title': '파생상품 위험한도 관리를 위한 업무처리기준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제2조_적용 범위'}"
request-414,"{'law_index': '규정_제1조', 'document_title': '특별자산펀드 업무처리 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1조_목적'}"
request-415,"{'law_index': '규정_제2조제2항', 'document_title': '특별자산펀드 업무처리 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제2조제2항_적용범위'}"
request-416,"{'law_index': '규정_제14조제1항', 'document_title': '특별자산펀드 업무처리 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제14조제1항_운용지시'}"
request-417,"{'law_index': '규정_1. 목적', 'document_title': '특정금전신탁 업무처리 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__1. 목적_'}"
request-418,"{'law_index': '규정_2. 적용범위', 'document_title': '특정금전신탁 업무처리 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__2. 적용범위_'}"
request-419,"{'law_index': '규정_2. 적용범위', 'document_title': '특정금전신탁 업무처리 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__2. 적용범위_'}"
request-420,"{'law_index': '규정_3. 용어의 정의', 'document_title': '특정금전신탁 업무처리 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__3. 용어의 정의_'}"
request-421,"{'law_index': '규정_3. 용어의 정의', 'document_title': '특정금전신탁 업무처리 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__3. 용어의 정의_'}"
request-422,"{'law_index': '규정_3. 용어의 정의', 'document_title': '특정금전신탁 업무처리 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__3. 용어의 정의_'}"
request-423,"{'law_index': '규정_4. 일반원칙', 'document_title': '특정금전신탁 업무처리 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__4. 일반원칙_'}"
request-424,"{'law_index': '규정_10. 신탁계약 체결 시 유의사항', 'document_title': '특정금전신탁 업무처리 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__10. 신탁계약 체결 시 유의사항_'}"
request-425,"{'law_index': '규정_1. 목적 및 적용범위', 'document_title': '신탁형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__1. 목적 및 적용범위_'}"
request-426,"{'law_index': '규정_1. 목적 및 적용범위', 'document_title': '신탁형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__1. 목적 및 적용범위_'}"
request-427,"{'law_index': '규정_1. 목적 및 적용범위', 'document_title': '신탁형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__1. 목적 및 적용범위_'}"
request-428,"{'law_index': '규정_3. 가입요건', 'document_title': '신탁형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__3. 가입요건_'}"
request-429,"{'law_index': '규정_6. 일반원칙', 'document_title': '신탁형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__6. 일반원칙_'}"
request-430,"{'law_index': '규정_7. 적정성 원칙 대상 상품에 대한 특칙', 'document_title': '신탁형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__7. 적정성 원칙 대상 상품에 대한 특칙_'}"
request-431,"{'law_index': '규정_8. 투자자정보 파악 및 투자자성향 분석 등', 'document_title': '신탁형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__8. 투자자정보 파악 및 투자자성향 분석 등_'}"
request-432,"{'law_index': '규정_10. 계약 체결 절차', 'document_title': '신탁형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__10. 계약 체결 절차_'}"
request-433,"{'law_index': '규정_10. 계약 체결 절차', 'document_title': '신탁형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__10. 계약 체결 절차_'}"
request-434,"{'law_index': '규정_11. 설명의무', 'document_title': '신탁형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__11. 설명의무_'}"
request-435,"{'law_index': '규정_11. 설명의무', 'document_title': '신탁형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__11. 설명의무_'}"
request-436,"{'law_index': '규정_13. 신탁재산 운용지시 등', 'document_title': '신탁형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__13. 신탁재산 운용지시 등_'}"
request-437,"{'law_index': '규정_18. 일반원칙', 'document_title': '신탁형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__18. 일반원칙_'}"
request-438,"{'law_index': '규정_1. 목적 및 적용범위', 'document_title': '일임형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__1. 목적 및 적용범위_'}"
request-439,"{'law_index': '규정_1. 목적 및 적용범위', 'document_title': '일임형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__1. 목적 및 적용범위_'}"
request-440,"{'law_index': '규정_1. 목적 및 적용범위', 'document_title': '일임형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__1. 목적 및 적용범위_'}"
request-441,"{'law_index': '규정_3. 가입요건', 'document_title': '일임형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__3. 가입요건_'}"
request-442,"{'law_index': '규정_8. 일반원칙', 'document_title': '일임형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__8. 일반원칙_'}"
request-443,"{'law_index': '규정_9. 적정성 원칙 대상상품에 대한 특칙', 'document_title': '일임형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__9. 적정성 원칙 대상상품에 대한 특칙_'}"
request-444,"{'law_index': '규정_10. 투자자정보 파악 및 투자자유형 분석 등', 'document_title': '일임형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__10. 투자자정보 파악 및 투자자유형 분석 등_'}"
request-445,"{'law_index': '규정_10. 투자자정보 파악 및 투자자유형 분석 등', 'document_title': '일임형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__10. 투자자정보 파악 및 투자자유형 분석 등_'}"
request-446,"{'law_index': '규정_12. 계약 체결 절차', 'document_title': '일임형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__12. 계약 체결 절차_'}"
request-447,"{'law_index': '규정_13. 설명의무', 'document_title': '일임형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__13. 설명의무_'}"
request-448,"{'law_index': '규정_20. 일반 원칙', 'document_title': '일임형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__20. 일반 원칙_'}"
request-449,"{'law_index': '규정_1. 목 적', 'document_title': '고난도 금융투자상품 제조 및 판매에 관한 표준영업행위준칙', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__1. 목 적_'}"
request-450,"{'law_index': '규정_2. 용어의 정의 및 적용범위', 'document_title': '고난도 금융투자상품 제조 및 판매에 관한 표준영업행위준칙', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__2. 용어의 정의 및 적용범위_'}"
request-451,"{'law_index': '규정_제1조', 'document_title': '대체투자펀드 리스크관리 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1조_목적'}"
request-452,"{'law_index': '규정_제2조제1항', 'document_title': '대체투자펀드 리스크관리 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제2조제1항_적용범위'}"
request-453,"{'law_index': '규정_제3조제1항', 'document_title': '대체투자펀드 리스크관리 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제3조제1항_대체투자펀드 리스크관리 기본원칙'}"
request-454,"{'law_index': '규정_제3조제2항', 'document_title': '대체투자펀드 리스크관리 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제3조제2항_대체투자펀드 리스크관리 기본원칙'}"
request-455,"{'law_index': '규정_제3조제5항', 'document_title': '대체투자펀드 리스크관리 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제3조제5항_대체투자펀드 리스크관리 기본원칙'}"
request-456,"{'law_index': '규정_제8조제1항', 'document_title': '대체투자펀드 리스크관리 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제8조제1항_재간접펀드 등'}"
request-457,"{'law_index': '규정_제8조제2항', 'document_title': '대체투자펀드 리스크관리 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제8조제2항_재간접펀드 등'}"
request-458,"{'law_index': '규정_제1조', 'document_title': '신용평가회사 표준내부통제기준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1조_제정 목적'}"
request-459,"{'law_index': '규정_제2조제2항', 'document_title': '신용평가회사 표준내부통제기준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제2조제2항_적용 범위'}"
request-460,"{'law_index': '규정_제12조제2항', 'document_title': '신용평가회사 표준내부통제기준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제12조제2항_준법감시인의 권한 및 의무'}"
request-461,"{'law_index': '규정_제13조제1항', 'document_title': '신용평가회사 표준내부통제기준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제13조제1항_준법감시부서의 설치 및 운영'}"
request-462,"{'law_index': '규정_제22조제2항', 'document_title': '신용평가회사 표준내부통제기준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제22조제2항_내부고발제도'}"
request-463,"{'law_index': '규정_제26조제1항', 'document_title': '신용평가회사 표준내부통제기준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제26조제1항_신용등급평가위원회'}"
request-464,"{'law_index': '규정_제32조제1항', 'document_title': '신용평가회사 표준내부통제기준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제32조제1항_계열회사와의 이해상충 방지'}"
request-465,"{'law_index': '규정_제38조제2항', 'document_title': '신용평가회사 표준내부통제기준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제38조제2항_이해상충과 관련한 기재사항'}"
request-466,"{'law_index': '규정_제51조제1항', 'document_title': '신용평가회사 표준내부통제기준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제51조제1항_신용평가자료의 보관 및 유지'}"
request-467,"{'law_index': '규정_제1조', 'document_title': '금융투자회사의 금융소비자보호 표준내부통제기준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1조_목적'}"
request-468,"{'law_index': '규정_제3조제2항', 'document_title': '금융투자회사의 금융소비자보호 표준내부통제기준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제3조제2항_적용 범위 등'}"
request-469,"{'law_index': '규정_제4조제2항', 'document_title': '금융투자회사의 금융소비자보호 표준내부통제기준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제4조제2항_금융소비자보호에 관한 기본 방침'}"
request-470,"{'law_index': '규정_제23조제1항', 'document_title': '금융투자회사의 금융소비자보호 표준내부통제기준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제23조제1항_광고물 제작 및 광고물 내부 심의'}"
request-471,"{'law_index': '규정_제28조제1항', 'document_title': '금융투자회사의 금융소비자보호 표준내부통제기준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제28조제1항_대리\n\t\t\t\t\t\t·\n\t\t\t\t\t\t중개업자에 대한 업무위탁 및 수수료 지급기준'}"
request-472,"{'law_index': '규정_제32조제1항', 'document_title': '금융투자회사의 금융소비자보호 표준내부통제기준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제32조제1항_금융상품 판매 임직원에 대한 교육'}"
request-473,"{'law_index': '규정_제34조제1항', 'document_title': '금융투자회사의 금융소비자보호 표준내부통제기준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제34조제1항_성과평가 및 보상체계의 설계 및 운영'}"
request-474,"{'law_index': '규정_1. 목적 및 적용범위', 'document_title': '투자중개형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__1. 목적 및 적용범위_'}"
request-475,"{'law_index': '규정_1. 목적 및 적용범위', 'document_title': '투자중개형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__1. 목적 및 적용범위_'}"
request-476,"{'law_index': '규정_1. 목적 및 적용범위', 'document_title': '투자중개형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__1. 목적 및 적용범위_'}"
request-477,"{'law_index': '규정_3. 가입요건', 'document_title': '투자중개형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__3. 가입요건_'}"
request-478,"{'law_index': '규정_8. 일반원칙', 'document_title': '투자중개형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__8. 일반원칙_'}"
request-479,"{'law_index': '규정_9. 적정성 원칙 대상상품에 대한 특칙', 'document_title': '투자중개형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__9. 적정성 원칙 대상상품에 대한 특칙_'}"
request-480,"{'law_index': '규정_10. 투자자정보 파악 및 투자자유형 분석 등', 'document_title': '투자중개형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__10. 투자자정보 파악 및 투자자유형 분석 등_'}"
request-481,"{'law_index': '규정_10. 투자자정보 파악 및 투자자유형 분석 등', 'document_title': '투자중개형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__10. 투자자정보 파악 및 투자자유형 분석 등_'}"
request-482,"{'law_index': '규정_12. 계약 체결 절차', 'document_title': '투자중개형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__12. 계약 체결 절차_'}"
request-483,"{'law_index': '규정_13. 설명의무', 'document_title': '투자중개형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__13. 설명의무_'}"
request-484,"{'law_index': '규정_20. 일반 원칙', 'document_title': '투자중개형 개인종합자산관리계좌 실무지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__20. 일반 원칙_'}"
